[379.92074269 130.31132446 876.17001011]1619130714.7296772
[388.46538042 141.89053945 901.82069849]1619130714.7569451
[379.92066051 130.31132783 876.16980908]1619130714.7574506
[388.46588226 141.88438223 901.82248752]1619130714.7690885
[379.92036378 130.31124204 876.1691186 ]1619130714.7695332
[388.46534193 141.88306245 901.82147355]1619130714.7905574
[379.92036378 130.31124204 876.1691186 ]1619130714.7910225
[388.4149848  141.86913798 901.70438387]1619130714.810799
[379.91987258 130.31110546 876.16797364]1619130714.8116522
[367.74866179 133.10258998 847.01828963]1619130714.8121889
[388.41189723 141.86714394 901.69743683]1619130714.8336608
[379.91957585 130.31101967 876.16728318]1619130714.8341696
[367.74866179 133.10258998 847.01828963]1619130714.8345542
[388.40926244 141.85646445 901.6921959 ]1619130714.8528638
[379.91927912 130.31093388 876.16659271]1619130714.8533068
[367.70312024 133.08003743 846.91444788]1619130714.853752
[388.40611635 141.85401181 901.68514603]1619130714.874295
[379.91908465 130.31088308 876.16613822]1619130714.8748045
[367.70312024 133.08003743 846.91444788]1619130714.8752043
[388.4040675  141.84073663 901.68148087]1619130714.8909829
[379.91868567 130.3107623  876.16521177]1619130714.891398
[367.645337   133.05160677 846.7826635 ]1619130714.8918252
[388.40084539 141.83773438 901.67429689]1619130714.9129393
[379.91850124 130.31073068 876.16477476]1619130714.913447
[367.645337   133.05160677 846.7826635 ]1619130714.9138758
[388.2962159  141.80961863 901.43077802]1619130714.9308772
[379.91810225 130.3106099  876.16384832]1619130714.9314911
[367.58390296 133.01643375 846.64341775]1619130714.9320276
[388.28865131 141.8054581  901.41347714]1619130714.9529786
[379.91810225 130.3106099  876.16384832]1619130714.9534748
[367.57201742 133.0102932  846.61636303]1619130714.9539425
[388.28222504 141.78526271 901.40005628]1619130714.971063
[379.91763114 130.31051168 876.16273831]1619130714.9715319
[367.49721034 132.97359711 846.44574354]1619130714.9719262
[388.28222504 141.78526271 901.40005628]1619130714.9932077
[379.91732437 130.31040671 876.16203038]1619130714.993697
[367.4825289  132.96610651 846.4123145 ]1619130714.994138
[388.26992762 141.7565402  901.37334878]1619130715.010241
[379.91693543 130.31030511 876.16112141]1619130715.010844
[367.39264029 132.92221883 846.20726739]1619130715.0115767
[388.26226278 141.75084804 901.35593271]1619130715.033057
[379.91693543 130.31030511 876.16112141]1619130715.0335298
[367.37468855 132.91311486 846.16637218]1619130715.0340147
[388.25940003 141.72316265 901.35150293]1619130715.0514274
[379.91635202 130.31015272 876.15975797]1619130715.0521252
[367.26818203 132.86140765 845.92337455]1619130715.0526927
[388.25170823 141.71653728 901.33410018]1619130715.0732446
[379.91635202 130.31015272 876.15975797]1619130715.073674
[367.24660802 132.85058551 845.87435195]1619130715.07403
[388.25152004 141.68483822 901.33631076]1619130715.0912848
[379.91576862 130.31000033 876.15839452]1619130715.091707
[367.12206567 132.79049028 845.59014617]1619130715.092064
[388.24373085 141.67719379 901.31891665]1619130715.1164162
[379.91576862 130.31000033 876.15839452]1619130715.1170073
[367.09604746 132.77756773 845.53125029]1619130715.1175244
[387.98539355 141.61063578 900.71709982]1619130715.1351829
[379.91518521 130.30984793 876.15703109]1619130715.135626
[366.97842646 132.70891707 845.26510981]1619130715.1359625
[387.96932607 141.60091746 900.68025887]1619130715.1527715
[379.91518521 130.30984793 876.15703109]1619130715.1532981
[366.94856413 132.69378598 845.19776727]1619130715.1537042
[387.96693603 141.55996307 900.67805201]1619130715.1708014
[379.80545976 130.27962168 875.90116685]1619130715.1712248
[366.81674375 132.61640564 844.89960156]1619130715.1715605
[387.96693603 141.55996307 900.67805201]1619130715.1930857
[379.80174672 130.27861869 875.89250146]1619130715.19349
[366.78238757 132.59880536 844.82274892]1619130715.1938639
[387.96693603 141.55996307 900.67805201]1619130715.2081025
[379.67233739 130.24321049 875.59065533]1619130715.2085621
[366.60177541 132.51263277 844.41077166]1619130715.2089336
[387.95100607 141.54905579 900.64163534]1619130715.2328696
[379.66470172 130.24111672 875.57284701]1619130715.2334023
[366.60177541 132.51263277 844.41077166]1619130715.233907
[386.85804771 140.81910379 898.1333872 ]1619130715.251238
[379.6584118  130.23967237 875.55807615]1619130715.2516737
[366.3638233  132.39869809 843.86775155]1619130715.2520292
[386.80869243 140.78610757 898.02038782]1619130715.2736142
[379.65078662 130.23759789 875.5402864 ]1619130715.2741392
[366.3638233  132.39869809 843.86775155]1619130715.2745824
[387.15789448 140.9850484  898.82453599]1619130715.2909536
[379.6454982  130.23646479 875.52783814]1619130715.2914863
[366.10229139 132.2747651  843.27072303]1619130715.291866
[387.1192675  140.95816101 898.73620158]1619130715.3130772
[379.63767924 130.23433969 875.5095956 ]1619130715.3135476
[366.10229139 132.2747651  843.27072303]1619130715.3140283
[387.12693975 140.90311564 898.75963105]1619130715.3429387
[379.63369851 130.23362262 875.50017649]1619130715.3433523
[365.81833298 132.14161501 842.62228086]1619130715.3437374
[387.08900793 140.87498289 898.67294427]1619130715.352928
[379.63369851 130.23362262 875.50017649]1619130715.3534298
[365.76097511 132.11341521 842.49369093]1619130715.3538554
[387.10993177 140.82078084 898.72786156]1619130715.3739522
[379.62340094 130.23124727 875.47599844]1619130715.3745027
[365.51152445 131.99957615 841.92389867]1619130715.3749223
[387.10993177 140.82078084 898.72786156]1619130715.3756623
[379.62340094 130.23124727 875.47599844]1619130715.3761327
[365.51152445 131.99957615 841.92389867]1619130715.3766303
[387.07293002 140.79142957 898.64353382]1619130715.3929741
[379.61550064 130.22912575 875.45755694]1619130715.393581
[365.51152445 131.99957615 841.92389867]1619130715.3940074
[387.10831099 140.73911037 898.73242274]1619130715.41112
[379.6143911  130.22924964 875.45481483]1619130715.4118607
[365.18935655 131.85187751 841.18766291]1619130715.4123015
[387.07252885 140.70866312 898.65114169]1619130715.43606
[379.6065832  130.22714397 875.43659231]1619130715.4366255
[365.18935655 131.85187751 841.18766291]1619130715.4370463
[387.12335374 140.65927209 898.77640206]1619130715.4510875
[379.60705719 130.22773113 875.43753294]1619130715.4515228
[364.85253431 131.69926357 840.41764286]1619130715.4518611
[387.08886741 140.62770795 898.69836085]1619130715.473505
[379.59936163 130.22567962 875.41956399]1619130715.4740174
[364.85253431 131.69926357 840.41764286]1619130715.474417
[387.15566723 140.58228146 898.86117178]1619130715.4905984
[379.601287   130.22663761 875.42389936]1619130715.4910889
[364.5043134  131.5433706  839.62124853]1619130715.4915035
[387.12298929 140.54981992 898.78757149]1619130715.512842
[379.59380577 130.22467517 875.40641943]1619130715.5133598
[364.5043134  131.5433706  839.62124853]1619130715.5137608
[387.2054816  140.50908259 898.98720411]1619130715.5309865
[379.59739664 130.22609302 875.41463799]1619130715.5314844
[364.14859194 131.38606256 838.80736834]1619130715.532014
[387.17486065 140.47586994 898.91878064]1619130715.5531054
[379.58981344 130.22409567 875.39692275]1619130715.553564
[364.14859194 131.38606256 838.80736834]1619130715.5539804
[387.27267791 140.44053032 899.1542981 ]1619130715.57109
[379.59506979 130.22597338 875.40902443]1619130715.5715544
[363.78873275 131.22888438 837.98367971]1619130715.5719745
[387.24457539 140.40674698 899.09168596]1619130715.593032
[379.59506979 130.22597338 875.40902443]1619130715.5936112
[363.69473454 131.18493815 837.7724137 ]1619130715.5941415
[386.46724098 140.26584263 897.27067828]1619130715.610821
[379.59436855 130.22623699 875.40722467]1619130715.611573
[363.42422421 131.071966   837.15292421]1619130715.6120505
[386.9477548  140.40682364 897.88972674]1619130715.6351702
[379.58738792 130.22443011 875.3909057 ]1619130715.6357062
[363.32348771 131.02535602 836.92791534]1619130715.6361406
[387.09894129 140.38876344 898.23734683]1619130715.6514533
[379.59553703 130.22703037 875.4097794 ]1619130715.6520102
[363.06093882 130.91756741 836.32657881]1619130715.6524205
[387.09894129 140.38876344 898.23734683]1619130715.6537597
[379.59553703 130.22703037 875.4097794 ]1619130715.654184
[363.06093882 130.91756741 836.32657881]1619130715.6545777
[387.0533051  140.35066872 898.13739471]1619130715.6740675
[379.59553703 130.22703037 875.4097794 ]1619130715.6745849
[362.95310825 130.86819981 836.08738893]1619130715.675047
[387.99308819 140.88787798 900.28369545]1619130715.6928685
[379.59794279 130.22810557 875.41524039]1619130715.6934247
[362.70104079 130.76662639 835.51026581]1619130715.6939325
[387.96510069 140.86051864 900.22654693]1619130715.712858
[379.59136035 130.22641924 875.39984603]1619130715.7133467
[362.70104079 130.76662639 835.51026581]1619130715.713773
[387.04010635 140.69411455 898.05006552]1619130715.7312968
[379.60178006 130.22951335 875.42406159]1619130715.7318015
[362.35871093 130.62430442 834.72537035]1619130715.732384
[386.99080434 140.66271789 897.94527853]1619130715.753064
[379.59539168 130.2278777  875.40912072]1619130715.7536411
[362.35871093 130.62430442 834.72537035]1619130715.7540884
[387.99743498 141.22896185 900.24949547]1619130715.7709124
[379.60676262 130.23118721 875.43557115]1619130715.771642
[362.02751156 130.48822308 833.96569091]1619130715.772114
[387.96638688 141.20833069 900.18862993]1619130715.792941
[379.60067037 130.22963718 875.42131931]1619130715.7933817
[362.02751156 130.48822308 833.96569091]1619130715.7938375
[386.94094041 141.00967998 897.7819019 ]1619130715.810483
[379.61299267 130.23316212 875.45000489]1619130715.8112326
[361.83702758 130.36621411 833.53746124]1619130715.8117564
[386.88737608 140.9844455  897.67057714]1619130715.833179
[379.61299267 130.23316212 875.45000489]1619130715.8336816
[361.71334642 130.31022752 833.26485458]1619130715.8340824
[387.09495251 140.95438768 898.1516739 ]1619130715.85115
[379.6199698  130.23528254 875.46620235]1619130715.8517683
[361.51917793 130.23996656 832.81972302]1619130715.8522594
[387.04356049 140.92802398 898.04750271]1619130715.8729522
[379.61445978 130.2338846  875.45331112]1619130715.8735468
[361.51917793 130.23996656 832.81972302]1619130715.8741748
[387.25785573 140.90307883 898.54472157]1619130715.891224
[379.62778619 130.23756429 875.48438197]1619130715.8916245
[361.22857381 130.12551106 832.15220493]1619130715.8919551
[387.20861791 140.87566467 898.44737669]1619130715.9132962
[379.62258227 130.23627112 875.47219711]1619130715.9138563
[361.22857381 130.12551106 832.15220493]1619130715.9142544
[387.4270569  140.85562585 898.95464   ]1619130715.9311159
[379.63626768 130.23999496 875.50412483]1619130715.9315987
[360.95374771 130.01848987 831.52068753]1619130715.932072
[387.38007171 140.82734476 898.8643572 ]1619130715.952946
[379.63126778 130.23877163 875.49241073]1619130715.9534698
[360.95374771 130.01848987 831.52068753]1619130715.953958
[386.26062653 140.62897011 896.2363668 ]1619130715.9708626
[379.64511801 130.24248889 875.52474156]1619130715.9713864
[360.69522857 129.91893496 830.92641955]1619130715.971852
[386.19272635 140.59696313 896.09821349]1619130715.9936407
[379.64049638 130.24134783 875.51391739]1619130715.9941218
[360.69522857 129.91893496 830.92641955]1619130715.9944823
[386.4725957  140.59383286 896.7489468 ]1619130716.0104718
[379.65442934 130.24506188 875.54645053]1619130716.0112479
[360.59909818 129.83637027 830.71464056]1619130716.0117898
[386.40861005 140.5615086  896.62111244]1619130716.0328207
[379.65442934 130.24506188 875.54645053]1619130716.0333378
[360.46434597 129.77638272 830.42007326]1619130716.0337667
[386.68643365 140.56239357 897.26754273]1619130716.0514386
[379.66391534 130.2476474  875.56857965]1619130716.0519314
[363.33669276 131.43470846 836.92176653]1619130716.052523
[386.62657061 140.52992769 897.15022159]1619130716.0740466
[379.65977394 130.2466235  875.55888068]1619130716.0745692
[363.33669276 131.43470846 836.92176653]1619130716.0750165
[385.4886654  140.33911974 894.47905875]1619130716.091687
[379.6734739  130.2502105  875.59089328]1619130716.092116
[363.00256934 131.28512027 836.15720007]1619130716.0924594
[385.40983076 140.30357724 894.31748474]1619130716.1149747
[379.6734739  130.2502105  875.59089328]1619130716.1154408
[362.90860341 131.24980744 835.95947865]1619130716.1157854
[385.74848907 140.32098057 895.10611539]1619130716.1316116
[379.68311502 130.25277034 875.61340882]1619130716.132205
[362.66302177 131.13526796 835.40205984]1619130716.132698
[385.67478812 140.28568866 894.95709859]1619130716.1542416
[379.67956605 130.25191775 875.60508833]1619130716.15478
[362.66302177 131.13526796 835.40205984]1619130716.1551855
[384.56205682 140.10402468 892.34613216]1619130716.1721253
[379.69274656 130.25531113 875.635908  ]1619130716.1725464
[362.36282292 131.00132829 834.71507782]1619130716.1729088
[384.47082302 140.06602409 892.15596186]1619130716.1941657
[379.68938172 130.25449009 875.62802375]1619130716.194623
[362.36282292 131.00132829 834.71507782]1619130716.1950169
[384.86776545 140.09913357 893.0806737 ]1619130716.2116282
[379.70235852 130.25781371 875.6583734 ]1619130716.2121222
[365.06806581 132.57004909 840.84850083]1619130716.2125547
[384.78304728 140.06182328 892.90581402]1619130716.2341895
[379.69919782 130.25706255 875.65096022]1619130716.2346456
[365.06806581 132.57004909 840.84850083]1619130716.2349918
[385.16718505 140.09645576 893.8013242 ]1619130716.2523568
[379.7117766  130.26026563 875.68038575]1619130716.252873
[364.67376841 132.37585564 839.94820419]1619130716.253293
[385.08871884 140.05981094 893.64102807]1619130716.2747254
[379.70880007 130.25954603 875.6734089 ]1619130716.2752218
[364.67376841 132.37585564 839.94820419]1619130716.2756374
[386.36049461 140.7389293  896.56522053]1619130716.2920315
[379.72099078 130.26264775 875.7019276 ]1619130716.2924895
[364.29956472 132.19163713 839.09388134]1619130716.2928512
[386.30239215 140.71307084 896.45143815]1619130716.3170145
[379.71831058 130.26201383 875.69564026]1619130716.3174043
[364.29956472 132.19163713 839.09388134]1619130716.317735
[385.13064985 140.5020157  893.70742364]1619130716.3318362
[379.73000102 130.26496003 875.72299887]1619130716.3324468
[363.94486583 132.01705441 838.28417882]1619130716.3330135
[385.05543281 140.47325694 893.55326362]1619130716.3540432
[379.73000102 130.26496003 875.72299887]1619130716.3545263
[363.86886084 131.99422392 838.13256534]1619130716.3549638
[385.42938598 140.48646283 894.42617947]1619130716.3717556
[379.73870513 130.26716751 875.74336375]1619130716.3722625
[363.57975413 131.84115254 837.47917155]1619130716.3726895
[385.36053459 140.45820772 894.28637985]1619130716.393984
[379.73651552 130.26667003 875.73821987]1619130716.3945894
[363.57975413 131.84115254 837.47917155]1619130716.395081
[385.71801931 140.47283886 895.12162987]1619130716.41174
[379.74732743 130.26937845 875.7635285 ]1619130716.4123902
[363.26258547 131.68499712 836.75527334]1619130716.4129338
[385.65507588 140.44507342 894.99527873]1619130716.434418
[379.74732743 130.26937845 875.7635285 ]1619130716.4349577
[363.17242884 131.65568322 836.57814228]1619130716.4354672
[386.87559933 141.09046463 897.8050807 ]1619130716.4496593
[379.74732743 130.26937845 875.7635285 ]1619130716.4503257
[365.83103467 133.17078423 842.62556579]1619130716.4508114
[386.83129385 141.07243464 897.72103096]1619130716.4739332
[379.74501555 130.26880765 875.75811382]1619130716.4744384
[365.83103467 133.17078423 842.62556579]1619130716.474833
[387.10704163 141.05277802 898.36729498]1619130716.4889421
[379.75555138 130.27146878 875.78276835]1619130716.4894257
[365.83103467 133.17078423 842.62556579]1619130716.4897816
[387.06730464 141.03476458 898.29342553]1619130716.5140343
[379.75353592 130.27098369 875.77804339]1619130716.5145087
[365.83103467 133.17078423 842.62556579]1619130716.5149524
[387.32937434 141.01765526 898.90785014]1619130716.531674
[379.7634691  130.27345428 875.80130155]1619130716.5322554
[365.42311729 132.95785385 841.69501994]1619130716.5327437
[387.29400051 140.99966615 898.84368728]1619130716.5541098
[379.76164791 130.27301994 875.79703058]1619130716.554683
[365.42311729 132.95785385 841.69501994]1619130716.5551305
[386.08163435 140.77547885 896.00632043]1619130716.5718722
[379.77120277 130.27540825 875.81939868]1619130716.5724106
[365.03654703 132.75607457 840.81334035]1619130716.572927
[386.08163435 140.77547885 896.00632043]1619130716.5955794
[379.76948369 130.27500886 875.81536335]1619130716.5960126
[365.05223077 132.77466619 840.80291554]1619130716.59634
[386.36041325 140.75878408 896.66383982]1619130716.6114562
[379.77853797 130.27724158 875.83657063]1619130716.6119812
[364.7112654  132.58361391 840.0317024 ]1619130716.612451
[386.31389241 140.73822196 896.57287734]1619130716.6341481
[379.77853797 130.27724158 875.83657063]1619130716.6346276
[364.63297733 132.56370571 839.89331376]1619130716.635013
[386.61370305 140.73889145 897.27522774]1619130716.6516728
[379.78578124 130.27905917 875.85352477]1619130716.65213
[364.31440181 132.38479705 839.17478474]1619130716.6524787
[386.571744   140.71854686 897.19442499]1619130716.673866
[379.78425642 130.27871052 875.84994339]1619130716.6743886
[364.31440181 132.38479705 839.17478474]1619130716.6748416
[386.85541054 140.72034711 897.85956808]1619130716.691154
[379.79253382 130.2807403  875.8693352 ]1619130716.6916
[363.98635206 132.21338634 838.42699316]1619130716.6920295
[386.81834153 140.70044003 897.78939168]1619130716.7144864
[379.79129549 130.28045821 875.86642633]1619130716.7149856
[363.98635206 132.21338634 838.42699316]1619130716.7153437
[387.08648591 140.70323536 898.4185683 ]1619130716.7317727
[379.34611902 130.17167705 874.82341166]1619130716.7322595
[363.83099375 132.06427748 838.08336427]1619130716.7326472
[387.05357201 140.68362637 898.3576099 ]1619130716.7536063
[379.33891927 130.16992022 874.80654327]1619130716.7540812
[363.83099375 132.06427748 838.08336427]1619130716.7544606
[387.30716937 140.68741725 898.95274526]1619130716.7747633
[379.37095544 130.17785107 874.88156067]1619130716.7752278
[363.68482634 131.92312071 837.76054847]1619130716.7756004
[387.27805811 140.66813313 898.90032929]1619130716.7937639
[379.36424489 130.17623032 874.86583234]1619130716.7942405
[363.68482634 131.92312071 837.76054847]1619130716.794624
[387.51770471 140.67281763 899.46292249]1619130716.811731
[379.39492638 130.18380723 874.93768467]1619130716.812213
[363.39458744 131.77650606 837.0986031 ]1619130716.812586
[387.492351   140.65385114 899.41879624]1619130716.8344975
[379.38860318 130.18228768 874.92286138]1619130716.8349316
[363.39458744 131.77650606 837.0986031 ]1619130716.8352947
[387.71842128 140.65929573 899.94983845]1619130716.852778
[379.41793953 130.18952967 874.99156491]1619130716.8532147
[363.1200499  131.63768957 836.47255871]1619130716.8535862
[387.69689502 140.64074758 899.9140104 ]1619130716.8737538
[379.41793953 130.18952967 874.99156491]1619130716.8742328
[363.01597668 131.60286541 836.28605063]1619130716.8746212
[387.91013941 140.64691502 900.41521961]1619130716.8939219
[379.43998465 130.19499921 875.04318339]1619130716.8945718
[362.79771206 131.48401487 835.79778224]1619130716.8949842
[387.89187247 140.6287015  900.38651216]1619130716.9141576
[379.43462058 130.1937137  875.03060714]1619130716.9146354
[362.79771206 131.48401487 835.79778224]1619130716.9150252
[388.0929631  140.63550148 900.85929076]1619130716.9339368
[379.46125554 130.20026645 875.09299293]1619130716.9344282
[362.55199777 131.35949354 835.23757018]1619130716.9348478
[388.077973   140.61771106 900.83773817]1619130716.9544034
[379.45608506 130.19903153 875.080869  ]1619130716.9549704
[362.55199777 131.35949354 835.23757018]1619130716.9554586
[388.26765325 140.62513528 901.28379695]1619130716.9718838
[379.48167983 130.20535385 875.14080953]1619130716.9724243
[362.46786134 131.25406684 835.05629081]1619130716.9729068
[388.26765325 140.62513528 901.28379695]1619130716.9936712
[379.47678511 130.20416617 875.12933884]1619130716.9942162
[362.50435521 131.27489544 835.04973087]1619130716.9947345
[388.44449503 140.61916605 901.70325301]1619130717.0117624
[379.50130953 130.21020057 875.18678146]1619130717.012404
[362.32833849 131.18052005 834.65388886]1619130717.012879
[389.36515414 140.91654047 902.97151309]1619130717.0337324
[379.49681259 130.20913335 875.1762343 ]1619130717.0342708
[362.32833849 131.18052005 834.65388886]1619130717.0347378
[388.20464894 140.74098983 900.23543465]1619130717.0560136
[379.5201843  130.21488314 875.23097756]1619130717.0565693
[362.114848   131.07423167 834.16708373]1619130717.0571806
[388.20464894 140.74098983 900.23543465]1619130717.0579727
[379.5201843  130.21488314 875.23097756]1619130717.0584059
[362.114848   131.07423167 834.16708373]1619130717.0589306
[388.1322315  140.70536842 900.12587032]1619130717.0740614
[379.51597321 130.21388233 875.2211013 ]1619130717.0746512
[362.114848   131.07423167 834.16708373]1619130717.0750754
[388.37177343 140.72822287 900.67732167]1619130717.0912812
[379.53829397 130.21938236 875.27338003]1619130717.0918036
[361.91312359 130.97360623 833.70717558]1619130717.0922835
[388.30475118 140.69377311 900.57791216]1619130717.114059
[379.53829397 130.21938236 875.27338003]1619130717.1145618
[361.78175503 130.92612    833.4761613 ]1619130717.1149979
[388.53185522 140.71650155 901.10058637]1619130717.1318853
[379.55571053 130.22367567 875.31417193]1619130717.1325092
[361.78696098 130.86263348 833.50636265]1619130717.1330125
[388.46981806 140.68321934 901.01067163]1619130717.1560519
[379.55217338 130.22284266 875.30587344]1619130717.1566718
[361.78696098 130.86263348 833.50636265]1619130717.1571584
[387.36855885 140.5207626  898.41594514]1619130717.1700199
[379.55217338 130.22284266 875.30587344]1619130717.1704743
[364.20219546 132.23532894 838.98817959]1619130717.1708567
[387.29638939 140.486705   898.29947245]1619130717.193696
[379.55217338 130.22284266 875.30587344]1619130717.1941996
[364.20219546 132.23532894 838.98817959]1619130717.1945975
[387.5659993  140.51851942 898.92277051]1619130717.212347
[379.57257579 130.22787459 875.35365783]1619130717.212844
[363.92651949 132.09190252 838.35985667]1619130717.2132323
[387.49921355 140.48566115 898.81672016]1619130717.2344406
[379.56931469 130.22708887 875.34601331]1619130717.234949
[363.92651949 132.09190252 838.35985667]1619130717.2353473
[387.75509548 140.51685397 899.40843269]1619130717.2535217
[379.58884972 130.23190247 875.39176801]1619130717.254029
[363.66409434 131.95513583 837.7618492 ]1619130717.2544036
[387.69355771 140.48518453 899.31263102]1619130717.2745237
[379.58588467 130.23120236 875.3848123 ]1619130717.2749624
[363.66409434 131.95513583 837.7618492 ]1619130717.2753053
[387.93665182 140.51590331 899.87492652]1619130717.2913873
[379.60445007 130.23576264 875.42830128]1619130717.291849
[363.41439609 131.82476811 837.19295146]1619130717.2922227
[387.88027835 140.4854411  899.78917154]1619130717.3165498
[379.60178111 130.23514816 875.42203451]1619130717.316998
[363.41439609 131.82476811 837.19295146]1619130717.317392
[388.11055012 140.51544366 900.32226473]1619130717.3323932
[379.61947879 130.23949001 875.46349292]1619130717.3329296
[363.1766061  131.70037123 836.65128943]1619130717.3334422
[388.05887975 140.48611027 900.2456279 ]1619130717.3537562
[379.61718812 130.23895782 875.45811608]1619130717.3544617
[363.1766061  131.70037123 836.65128943]1619130717.3549795
[389.06053539 141.06681139 902.53388393]1619130717.3718235
[379.63422214 130.2431511  875.49801482]1619130717.3723884
[362.95049346 131.5818076  836.13633171]1619130717.3728375
[389.06053539 141.06681139 902.53388393]1619130717.3935666
[379.63193132 130.24261887 875.49263763]1619130717.39416
[362.82364652 131.53874996 835.93091712]1619130717.3946512
[387.95075966 140.87922085 899.93414631]1619130717.4090216
[379.63193132 130.24261887 875.49263763]1619130717.4096084
[365.16196715 132.86294728 841.25581901]1619130717.4102092
[387.90094331 140.85625716 899.85927628]1619130717.4340377
[379.63193132 130.24261887 875.49263763]1619130717.4346802
[365.16196715 132.86294728 841.25581901]1619130717.4352212
[388.12404437 140.86754176 900.37779212]1619130717.4521406
[379.64818945 130.24660945 875.53072335]1619130717.4527533
[367.37323889 134.13115813 846.28922565]1619130717.453242
[388.95217622 141.14108576 901.51137862]1619130717.4737117
[379.64629697 130.24619783 875.52627103]1619130717.474298
[367.37323889 134.13115813 846.28922565]1619130717.4747562
[388.95217622 141.14108576 901.51137862]1619130717.4897149
[379.66187121 130.25000147 875.56276172]1619130717.4903014
[367.13750047 133.93462376 845.75982998]1619130717.490789
[388.88768859 141.11923759 901.42281753]1619130717.5139728
[379.66187121 130.25000147 875.56276172]1619130717.514522
