[0. 0. 0.]1619131004.141749
[0. 0. 0.]1619131004.1442852
[0. 0. 0.]1619131004.1452029
[0. 0. 0.]1619131004.1549938
[0. 0. 0.]1619131004.1554296
[0. 0. 0.]1619131004.1557565
[0. 0. 0.]1619131004.1809576
[0. 0. 0.]1619131004.1813703
[0. 0. 0.]1619131004.1816926
[0. 0. 0.]1619131004.1950262
[0. 0. 0.]1619131004.195429
[0. 0. 0.]1619131004.1957273
[0. 0. 0.]1619131004.2201617
[0. 0. 0.]1619131004.2206292
[0. 0. 0.]1619131004.2209864
[0. 0. 0.]1619131004.2354794
[0. 0. 0.]1619131004.2359285
[0. 0. 0.]1619131004.2362356
[0. 0. 0.]1619131004.260036
[0. 0. 0.]1619131004.2606237
[0. 0. 0.]1619131004.2611353
[0. 0. 0.]1619131004.2750516
[0. 0. 0.]1619131004.2756517
[0. 0. 0.]1619131004.276184
[0. 0. 0.]1619131004.3005886
[0. 0. 0.]1619131004.301305
[0. 0. 0.]1619131004.301866
[0. 0. 0.]1619131004.3153288
[0. 0. 0.]1619131004.315914
[0. 0. 0.]1619131004.3163836
[0. 0. 0.]1619131004.3403232
[0. 0. 0.]1619131004.3409033
[0. 0. 0.]1619131004.341385
[0. 0. 0.]1619131004.355191
[0. 0. 0.]1619131004.3558261
[0. 0. 0.]1619131004.3563547
[0. 0. 0.]1619131004.3812256
[0. 0. 0.]1619131004.3817015
[0. 0. 0.]1619131004.3820653
[0. 0. 0.]1619131004.3950539
[0. 0. 0.]1619131004.3955486
[0. 0. 0.]1619131004.395972
[0. 0. 0.]1619131004.4200351
[0. 0. 0.]1619131004.4206026
[0. 0. 0.]1619131004.4210708
[0. 0. 0.]1619131004.4351954
[0. 0. 0.]1619131004.4357316
[0. 0. 0.]1619131004.4361494
[0. 0. 0.]1619131004.4602919
[0. 0. 0.]1619131004.460797
[0. 0. 0.]1619131004.4751718
[0. 0. 0.]1619131004.475717
[ 401.93586586   36.74385335 1019.0906423 ]1619131004.8810947
[385.89531409  42.59348128 999.99303964]1619131004.9065788
[ 401.92940463   36.74449043 1019.08052876]1619131004.9069936
[385.88664999  42.59651194 999.96828261]1619131004.9180348
[ 401.92940463   36.74449043 1019.08052876]1619131004.9185336
[385.89444324  42.59563418 999.98007891]1619131004.9465258
[ 401.91906848   36.74531429 1019.0642976 ]1619131004.9469686
[385.90040833  42.59886562 999.99296965]1619131004.960454
[ 401.9159301    36.7454652  1019.05783106]1619131004.9609835
[385.90040833  42.59886562 999.99296965]1619131004.983464
[ 401.90257715   36.74664663 1019.03677152]1619131004.984048
[ 385.90450631   42.6032812  1000.0020157 ]1619131005.0006957
[ 401.89801602   36.74674614 1019.02746999]1619131005.0012069
[ 385.90450631   42.6032812  1000.0020157 ]1619131005.0060172
[ 401.89801602   36.74674614 1019.02746999]1619131005.0064886
[ 385.9065232    42.60403696 1000.00500482]1619131005.0258667
[ 401.87956579   36.74832058 1018.99828423]1619131005.0264394
[385.90063367  42.60477568 999.98759693]1619131005.0400014
[ 401.87274962   36.74831549 1018.98423706]1619131005.0405192
[385.90219177  42.60572603 999.98924071]1619131005.0686169
[ 401.84740558   36.75031693 1018.94387981]1619131005.069118
[385.90333115  42.60694502 999.98982948]1619131005.0830789
[ 401.84754168   36.75569186 1018.94719006]1619131005.083621
[385.90418443  42.60812226 999.99008492]1619131005.104937
[ 401.85011099   36.75678332 1018.95083212]1619131005.1054087
[385.90527156  42.60948218 999.99049414]1619131005.120427
[ 401.8399257    36.75698149 1018.92912844]1619131005.1208866
[385.90527156  42.60948218 999.99049414]1619131005.1462245
[ 401.80059874   36.76039122 1018.86685175]1619131005.1467354
[385.90395153  42.61201882 999.98599655]1619131005.16055
[ 401.78677946   36.76039243 1018.83750565]1619131005.161024
[385.90449339  42.61362287 999.985707  ]1619131005.1867332
[ 401.79299954   36.76171314 1018.84601731]1619131005.1872344
[385.90528213  42.6151505  999.98530561]1619131005.2009554
[ 401.7765649    36.76134871 1018.80990004]1619131005.2015166
[385.90528213  42.6151505  999.98530561]1619131005.2233381
[ 401.78753999   36.76271748 1018.82527908]1619131005.2238405
[ 385.93009712   42.63346888 1000.04347144]1619131005.2403312
[ 401.76866095   36.76192644 1018.78228088]1619131005.2408078
[ 385.93009712   42.63346888 1000.04347144]1619131005.267335
[ 401.69835206   36.76760933 1018.67002679]1619131005.2678583
[ 437.34470866   51.90493654 1091.62838531]1619131005.2682393
[ 385.9313109    42.63802014 1000.04485914]1619131005.2825985
[ 401.67313116   36.76646118 1018.61368915]1619131005.2832494
[ 437.34470866   51.90493654 1091.62838531]1619131005.2836967
[ 385.93236426   42.64088572 1000.04613697]1619131005.310746
[ 401.69104942   36.76803693 1018.63841188]1619131005.3112786
[ 437.34758155   51.90403472 1091.6330372 ]1619131005.311786
[ 385.93476638   42.64356094 1000.04939351]1619131005.3222754
[ 401.70268485   36.78972979 1018.66851239]1619131005.3227684
[ 437.34758155   51.90403472 1091.6330372 ]1619131005.3231168
[ 385.93476638   42.64356094 1000.04939351]1619131005.3453274
[ 401.60377497   36.79829791 1018.51124856]1619131005.345797
[ 437.35533333   51.90380374 1091.64528281]1619131005.3461983
[ 385.98403726   42.67689105 1000.16613641]1619131005.363117
[ 401.56908364   36.7973283  1018.43304044]1619131005.3636737
[ 437.353305     51.90290262 1091.64221234]1619131005.3640835
[ 386.04662609   42.67138609 1000.2680847 ]1619131005.3856401
[ 401.59850705   36.80000986 1018.47527962]1619131005.3862443
[ 437.353305     51.90290262 1091.64221234]1619131005.386685
[ 386.05379017   42.67479147 1000.28045578]1619131005.400977
[ 401.55969822   36.79827325 1018.38562128]1619131005.4015913
[ 437.353305     51.90290262 1091.64221234]1619131005.402113
[ 386.13885796   42.66602318 1000.41845785]1619131005.425554
[ 401.55969822   36.79827325 1018.38562128]1619131005.4261556
[ 437.29235706   51.88526866 1091.54863316]1619131005.4266946
[ 386.14975002   42.66859766 1000.43655105]1619131005.4427881
[ 401.5201737    36.7952248  1018.28512073]1619131005.443374
[ 437.28692735   51.8834461  1091.54005565]1619131005.4438667
[ 386.16118237   42.67282096 1000.4555492 ]1619131005.4721448
[ 401.38365085   36.80592111 1018.06587921]1619131005.4726002
[ 437.30361006   51.8844757  1091.56619721]1619131005.4729977
[ 386.16118237   42.67282096 1000.4555492 ]1619131005.4816663
[ 401.32835299   36.80259459 1017.93862952]1619131005.4822116
[ 437.29870409   51.88265709 1091.55816451]1619131005.4826133
[ 386.1779735    42.67352599 1000.48163908]1619131005.5077837
[ 401.16824613   36.81443094 1017.68102128]1619131005.508236
[ 437.32313854   51.88485301 1091.5962222 ]1619131005.508602
[ 386.18881962   42.67595801 1000.49920639]1619131005.520289
[ 401.10175062   36.81042393 1017.53005494]1619131005.520789
[ 437.32313854   51.88485301 1091.5962222 ]1619131005.5212262
[ 386.19716479   42.68208372 1000.51285155]1619131005.547936
[ 400.91788841   36.82333631 1017.23395605]1619131005.5485175
[ 437.35413229   51.88700496 1091.64475578]1619131005.5489514
[ 386.20759678   42.68424761 1000.52917266]1619131005.560011
[ 400.83948288   36.81866764 1017.05781565]1619131005.5605497
[ 437.35413229   51.88700496 1091.64475578]1619131005.5610971
[ 386.21366074   42.69164586 1000.53890849]1619131005.5878084
[ 400.63175989   36.83243655 1016.72286051]1619131005.5882926
[ 437.39787339   51.89110559 1091.71310332]1619131005.5887017
[ 386.32707785   42.75584366 1000.80258481]1619131005.603262
[ 400.54091624   36.82713003 1016.5207416 ]1619131005.6037917
[ 437.39693201   51.88969875 1091.7105693 ]1619131005.6042247
[ 386.32707785   42.75584366 1000.80258481]1619131005.6253262
[ 400.60631019   36.82887998 1016.61067688]1619131005.6258836
[ 437.22113455   51.83925525 1091.44028077]1619131005.6264963
[ 386.33367232   42.76411859 1000.81673518]1619131005.6397824
[ 400.51154604   36.8226959  1016.39610911]1619131005.640371
[ 437.22113455   51.83925525 1091.44028077]1619131005.640843
[ 386.33367232   42.76411859 1000.81673518]1619131005.6704793
[ 400.26206338   36.83779012 1015.99254901]1619131005.671173
[ 436.99381105   51.7735153  1091.09112209]1619131005.671754
[ 386.33873089   42.77139189 1000.82722969]1619131005.6819928
[ 400.15486453   36.83115235 1015.75252696]1619131005.682598
[ 436.99381105   51.7735153  1091.09112209]1619131005.683046
[ 386.33873089   42.77139189 1000.82722969]1619131005.7048643
[ 399.88443968   36.84645322 1015.31456067]1619131005.7053454
[ 436.70734164   51.69193691 1090.65082751]1619131005.7057679
[ 386.34230741   42.77755903 1000.8342504 ]1619131005.7234676
[ 399.76558325   36.83951378 1015.05117885]1619131005.7239647
[ 436.70734164   51.69193691 1090.65082751]1619131005.7243497
[ 386.34885902   42.78829027 1000.84672123]1619131005.747582
[ 399.4769745    36.85464436 1014.58304289]1619131005.7480865
[ 436.75001209   51.69012319 1090.71828193]1619131005.7485123
[ 386.3545513    42.78740971 1000.8520417 ]1619131005.7599294
[ 399.3471244    36.84755465 1014.29795486]1619131005.7603657
[ 436.75001209   51.69012319 1090.71828193]1619131005.7609682
[ 386.63688263   42.752728   1001.30921032]1619131005.7863736
[ 399.0438124    36.86222555 1013.80514215]1619131005.7868617
[ 436.75001209   51.69012319 1090.71828193]1619131005.7872686
[ 386.63688263   42.752728   1001.30921032]1619131005.8006852
[ 398.9037236    36.85514346 1013.50054367]1619131005.801121
[ 436.72655116   51.68205223 1090.6797804 ]1619131005.8014488
[ 386.63688263   42.752728   1001.30921032]1619131005.826524
[ 399.05695244   36.85216103 1013.71798842]1619131005.826972
[ 436.35107307   51.57843635 1090.10133757]1619131005.8273807
[ 386.65113223   42.74922627 1001.32727156]1619131005.841424
[ 398.91870386   36.84482726 1013.4133985 ]1619131005.8418596
[ 436.35107307   51.57843635 1090.10133757]1619131005.8422878
[ 386.65113223   42.74922627 1001.32727156]1619131005.8690062
[ 399.08957886   36.84143155 1013.65627109]1619131005.8696516
[ 435.87697346   51.44744631 1089.37156002]1619131005.8701463
[ 386.64979835   42.75163708 1001.32282183]1619131005.8822072
[ 399.16217929   36.96219877 1013.84747062]1619131005.8828263
[ 435.87697346   51.44744631 1089.37156002]1619131005.8834085
[ 386.98984506   42.70803973 1001.87213996]1619131005.906166
[ 399.3526891    36.96147083 1014.12276021]1619131005.906646
[ 435.87697346   51.44744631 1089.37156002]1619131005.9070265
[ 386.98984506   42.70803973 1001.87213996]1619131005.9215257
[ 398.49329496   37.49096891 1011.78919413]1619131005.9219446
[ 435.82536236   51.4325798  1089.28638365]1619131005.9222925
[ 387.41738707   42.64660563 1002.55860144]1619131005.9507508
[ 398.11898363   37.51935878 1011.16343077]1619131005.9513066
[ 435.31289201   51.29486792 1088.49543723]1619131005.9517853
[ 387.45298159   42.63723818 1002.60918008]1619131005.9611998
[ 398.19264289   37.63477827 1011.3641887 ]1619131005.9619968
[ 435.31289201   51.29486792 1088.49543723]1619131005.9625072
[ 387.91853575   42.5747668  1003.35955068]1619131005.9863563
[ 397.8217134    37.66410457 1010.74634111]1619131005.9869497
[ 435.31289201   51.29486792 1088.49543723]1619131005.987442
[ 386.77841676   42.86793124 1000.19476605]1619131006.0017562
[ 397.8217134    37.66410457 1010.74634111]1619131006.0023563
[ 435.24297905   51.27495074 1088.37864583]1619131006.0028148
[ 386.77841676   42.86793124 1000.19476605]1619131006.0210445
[ 397.8217134    37.66410457 1010.74634111]1619131006.021651
[ 435.24297905   51.27495074 1088.37864583]1619131006.0221055
[ 386.77841676   42.86793124 1000.19476605]1619131006.041312
[ 397.89104835   37.77852826 1010.94388554]1619131006.0418448
[ 435.22475634   51.27148205 1088.33327313]1619131006.0423737
[ 386.77230527   42.88885489 1000.15397338]1619131006.0773633
[ 397.52690091   37.80851331 1010.33909136]1619131006.0782754
[ 435.33585123   51.28510407 1088.50309344]1619131006.0789776
[ 386.82725772   42.86934191 1000.24423543]1619131006.0910094
[ 397.35894219   37.76742356 1009.97801315]1619131006.0915983
[ 435.33585123   51.28510407 1088.50309344]1619131006.0921028
[ 386.80892697   42.89338463 1000.18361979]1619131006.1061876
[ 397.00056666   37.79474452 1009.38066244]1619131006.1067793
[ 435.33585123   51.28510407 1088.50309344]1619131006.1073756
[ 386.86881794   42.87211306 1000.28780713]1619131006.1213949
[ 396.83330979   37.75206327 1009.02796485]1619131006.1219127
[ 435.33585123   51.28510407 1088.50309344]1619131006.122324
[ 386.83731031   42.89934099 1000.20607756]1619131006.1489131
[ 396.48402967   37.77668437 1008.4435677 ]1619131006.149579
[ 435.33585123   51.28510407 1088.50309344]1619131006.1501765
[ 386.90154068   42.87659768 1000.32315531]1619131006.1624634
[ 396.56145459   37.89510305 1008.67943599]1619131006.1629152
[ 435.33585123   51.28510407 1088.50309344]1619131006.163297
[ 387.56199702   42.78631086 1001.35278352]1619131006.186464
[ 396.56145459   37.89510305 1008.67943599]1619131006.186928
[ 434.63893281   51.09869594 1087.4284627 ]1619131006.1872978
[ 387.64964476   42.75911692 1001.51326389]1619131006.2013562
[ 396.42667799   37.8551755  1008.34420859]1619131006.2017725
[ 434.63893281   51.09869594 1087.4284627 ]1619131006.202158
[ 387.58994142   42.79316011 1001.38666946]1619131006.229324
[ 396.09240527   37.87906105 1007.78465071]1619131006.2297852
[ 434.73231953   51.10264891 1087.57498962]1619131006.2303123
[ 387.92172737   42.92560023 1002.13478493]1619131006.2434425
[ 395.92534864   37.82671502 1007.44648916]1619131006.2440102
[ 434.73231953   51.10264891 1087.57498962]1619131006.2445586
[ 388.69380137   42.8213718  1003.34701339]1619131006.270927
[ 395.60517118   37.84789802 1006.90793806]1619131006.2713904
[ 433.88892158   50.88184939 1086.27306973]1619131006.2717988
[ 389.04050773   42.94661924 1004.11676509]1619131006.2839425
[ 395.44251107   37.79595801 1006.58575567]1619131006.2844362
[ 433.77686413   50.85107859 1086.07685686]1619131006.2848742
[ 388.94576672   42.99625993 1003.94255426]1619131006.308435
[ 395.13787317   37.81457743 1006.07066607]1619131006.309057
[ 434.00426216   50.89183171 1086.42507375]1619131006.3095899
[ 388.65452936   42.9400955  1003.10382278]1619131006.3211126
[ 395.23273927   37.93647246 1006.36512461]1619131006.3216276
[ 434.00426216   50.89183171 1086.42507375]1619131006.3221514
[ 389.50605983   42.82426451 1004.43843135]1619131006.347035
[ 395.65991121   37.94217027 1006.98869972]1619131006.3476455
[ 434.00426216   50.89183171 1086.42507375]1619131006.348193
[ 389.63731105   42.77357192 1004.68212073]1619131006.3613968
[ 395.50469573   37.88229071 1006.68330893]1619131006.3619351
[ 434.00426216   50.89183171 1086.42507375]1619131006.3624418
[ 389.63731105   42.77357192 1004.68212073]1619131006.3887336
[ 395.92257677   37.88760055 1007.29137735]1619131006.3892703
[ 433.01819329   50.63929669 1084.90127471]1619131006.3897905
[ 389.23988398   42.74161578 1003.65290383]1619131006.4013884
[ 395.78488951   37.82906196 1007.02202519]1619131006.4017937
[ 433.01819329   50.63929669 1084.90127471]1619131006.4021204
[ 389.06958853   42.80076075 1003.34480629]1619131006.4286718
[ 395.46224673   37.84648334 1006.48076357]1619131006.4291527
[ 433.22992597   50.67112642 1085.23097352]1619131006.4295285
[ 389.22231988   42.75155535 1003.6488624 ]1619131006.440923
[ 395.58234458   37.96633532 1006.82777267]1619131006.4414153
[ 433.22992597   50.67112642 1085.23097352]1619131006.4418323
[ 389.03223203   42.81374716 1003.31032173]1619131006.4719691
[ 396.01695448   37.9726127  1007.46381087]1619131006.4725041
[ 433.34478127   50.67038247 1085.41174352]1619131006.4729555
[ 389.1836769    42.76594764 1003.61560511]1619131006.4881673
[ 395.88500808   37.90757038 1007.20701904]1619131006.4887009
[ 433.22861104   50.63309426 1085.20679547]1619131006.4891667
[ 389.1836769    42.76594764 1003.61560511]1619131006.5069087
[ 396.3034654    37.91342967 1007.81743882]1619131006.507585
[ 432.1401807    50.36825804 1083.51539977]1619131006.5081534
[ 389.21411662   42.74068287 1003.70336268]1619131006.5211825
[ 396.43933474   38.02786385 1008.19006184]1619131006.5217113
[ 432.1401807    50.36825804 1083.51539977]1619131006.5221634
[ 390.15616268   42.60544062 1005.18010286]1619131006.5485156
[ 396.10092106   38.04678878 1007.62962243]1619131006.5490649
[ 430.91331263   50.06772511 1081.61516616]1619131006.549503
[ 390.33369993   42.55546899 1005.53179146]1619131006.56103
[ 395.97351371   37.97634814 1007.38273221]1619131006.5617409
[ 430.91331263   50.06772511 1081.61516616]1619131006.5622413
[ 390.33369993   42.55546899 1005.53179146]1619131006.5870519
[ 395.65621562   37.99294748 1006.85472675]1619131006.5875456
[ 429.64323326   49.76059912 1079.6460104 ]1619131006.5879178
[ 390.37001012   42.53022403 1005.63454036]1619131006.6016948
[ 395.53306192   37.92576876 1006.62198898]1619131006.6021345
[ 429.64323326   49.76059912 1079.6460104 ]1619131006.6024852
[ 391.30618612   42.39425752 1007.10358806]1619131006.6287735
[ 395.23623375   37.94021058 1006.12540444]1619131006.6292493
[ 428.34460613   49.45024172 1077.63063236]1619131006.62966
[ 391.50609179   42.34290657 1007.49247401]1619131006.6410055
[ 395.117086     37.87623794 1005.90596778]1619131006.6415114
[ 428.34460613   49.45024172 1077.63063236]1619131006.6419075
[ 391.18177073   42.42581359 1006.94599448]1619131006.672002
[ 394.84089111   37.88877503 1005.44114064]1619131006.672585
[ 428.8397948    49.55289851 1078.40058028]1619131006.673068
[ 391.37455399   42.37720743 1007.32350232]1619131006.681455
[ 394.97054646   38.00298546 1005.81425432]1619131006.681968
[ 428.8397948    49.55289851 1078.40058028]1619131006.682436
[ 391.03690884   42.46107116 1006.75667723]1619131006.708585
[ 395.45888123   38.00774034 1006.53738171]1619131006.7090073
[ 429.3786602    49.66559908 1079.2381793 ]1619131006.7093148
[ 391.22191009   42.41528879 1007.12106956]1619131006.7212272
[ 395.58602511   38.11368312 1006.89809902]1619131006.721721
[ 429.3786602    49.66559908 1079.2381793 ]1619131006.7221348
[ 392.19194609   42.27021533 1008.6484118 ]1619131006.7464168
[ 396.05263743   38.12065431 1007.59001723]1619131006.746865
[ 429.3786602    49.66559908 1079.2381793 ]1619131006.747243
[ 392.39588936   42.22256263 1009.04215514]1619131006.7616074
[ 396.17701348   38.2187688  1007.93825117]1619131006.7622173
[ 429.3786602    49.66559908 1079.2381793 ]1619131006.762632
[ 392.39588936   42.22256263 1009.04215514]1619131006.7861128
[ 395.88317368   38.23544575 1007.45405917]1619131006.7867043
[ 428.00734951   49.34424428 1077.10887399]1619131006.7871292
[ 392.43760047   42.19981012 1009.15776584]1619131006.8016717
[ 395.9942337    38.32614061 1007.77381649]1619131006.8022168
[ 428.00734951   49.34424428 1077.10887399]1619131006.8027306
[ 392.02225559   42.29432157 1008.47067984]1619131006.8286998
[ 396.45891175   38.33602601 1008.46749543]1619131006.8291461
[ 428.64722766   49.48099638 1078.10369123]1619131006.8294902
[ 392.21517421   42.25092622 1008.84391995]1619131006.8409667
[ 396.33343369   38.24824649 1008.22035851]1619131006.8414116
[ 428.64722766   49.48099638 1078.10369123]1619131006.841802
[ 391.79720639   42.34397511 1008.15365594]1619131006.873254
[ 396.04026621   38.26430394 1007.73912761]1619131006.8739898
[ 429.31202841   49.62339638 1079.13692512]1619131006.8745522
[ 391.79720639   42.34397511 1008.15365594]1619131006.8862898
[ 396.1512306    38.35130196 1008.05581307]1619131006.88689
[ 429.12734254   49.57360212 1078.80831364]1619131006.8873415
[ 391.52273891   42.41620727 1007.70820667]1619131006.9088929
[ 395.88119754   38.36788722 1007.61258959]1619131006.9094157
[ 429.938604     49.75714159 1080.05863374]1619131006.9098113
[ 391.69666968   42.37747733 1008.04892087]1619131006.922466
[ 395.74964154   38.27922537 1007.35675145]1619131006.922995
[ 429.938604     49.75714159 1080.05863374]1619131006.9235098
[ 392.69417758   42.22225742 1009.62703469]1619131006.9460163
[ 396.22165873   38.28743454 1008.06280694]1619131006.9466105
[ 429.938604     49.75714159 1080.05863374]1619131006.9471648
[ 393.12647139   42.35724143 1010.56836003]1619131006.963768
[ 396.10406355   38.20332602 1007.83460533]1619131006.9643924
[ 429.74251395   49.70621261 1079.68712249]1619131006.964943
[ 394.0658871    42.21256167 1012.05562812]1619131006.9886146
[ 395.83007044   38.21702084 1007.38431212]1619131006.989132
[ 428.40608936   49.4061765  1077.59836259]1619131006.9895952
[ 394.25760067   42.16024874 1012.40961755]1619131007.0035512
[ 395.71571323   38.13741885 1007.16643744]1619131007.0040162
[ 428.40608936   49.4061765  1077.59836259]1619131007.004515
[ 394.25760067   42.16024874 1012.40961755]1619131007.0260956
[ 395.4608824    38.14951582 1006.74541068]1619131007.026751
[ 426.99458313   49.08376471 1075.40506598]1619131007.0273168
[ 394.28623914   42.13373242 1012.49187205]1619131007.0408163
[ 395.34957549   38.07418051 1006.53720866]1619131007.0413892
[ 426.99458313   49.08376471 1075.40506598]1619131007.0418768
[ 394.28623914   42.13373242 1012.49187205]1619131007.0692327
[ 395.82121152   38.07859266 1007.24137354]1619131007.0700052
[ 427.81693415   49.26313623 1076.6837228 ]1619131007.0705936
[ 394.54755711   42.2802568  1013.12883161]1619131007.0840402
[ 395.72243735   38.00716988 1007.05723734]1619131007.084492
[ 427.57037848   49.20183494 1076.2087682 ]1619131007.084861
[ 394.54755711   42.2802568  1013.12883161]1619131007.1063251
[ 395.46302002   38.01693184 1006.62864721]1619131007.106994
[ 426.30526422   48.92277263 1074.22375131]1619131007.1075675
[ 394.54755711   42.2802568  1013.12883161]1619131007.1265745
[ 395.58931245   38.11200793 1006.97931193]1619131007.1272151
[ 426.02439448   48.85207625 1073.68011493]1619131007.1276736
[ 394.0025439    42.39491689 1012.24727806]1619131007.1483243
[ 395.35079954   38.12256961 1006.58537341]1619131007.1489193
[ 427.05026936   49.08517727 1075.25111265]1619131007.1495173
[ 394.16660683   42.3393907  1012.541175  ]1619131007.1618087
[ 395.24409838   38.0495134  1006.38662949]1619131007.162483
[ 427.05026936   49.08517727 1075.25111265]1619131007.1629872
[ 394.16660683   42.3393907  1012.541175  ]1619131007.1866653
[ 395.02235318   38.05870701 1006.01835547]1619131007.1871166
[ 425.67834738   48.77642603 1073.11831415]1619131007.1874826
[ 394.41276585   42.47835651 1013.14095509]1619131007.2061687
[ 394.91825712   37.9895233  1005.82762401]1619131007.2066202
[ 425.34318709   48.69719497 1072.43841723]1619131007.2069962
[ 394.41276585   42.47835651 1013.14095509]1619131007.2222857
[ 394.91825712   37.9895233  1005.82762401]1619131007.2235198
[ 425.34318709   48.69719497 1072.43841723]1619131007.2245831
[ 394.41879957   42.44157408 1013.16736575]1619131007.2492461
[ 394.85217173   37.93047085 1005.67460288]1619131007.2500727
[ 425.34318709   48.69719497 1072.43841723]1619131007.250717
[ 395.32516493   42.30226417 1014.61055715]1619131007.2713027
[ 394.64579863   37.93743317 1005.32983155]1619131007.2717319
[ 424.16657875   48.44125941 1070.57693782]1619131007.2720945
[ 395.49032579   42.24052726 1014.89290952]1619131007.2826235
[ 394.76571434   38.03331006 1005.67023578]1619131007.283133
[ 424.16657875   48.44125941 1070.57693782]1619131007.2835634
[ 394.89562884   42.36170295 1013.93675403]1619131007.306137
[ 394.57721644   38.04113202 1005.35529557]1619131007.306695
[ 424.16657875   48.44125941 1070.57693782]1619131007.3070655
[ 395.04946397   42.3041343  1014.20034606]1619131007.3216164
[ 394.47055637   37.97380009 1005.16138575]1619131007.3220937
[ 424.16657875   48.44125941 1070.57693782]1619131007.3225195
