b'<Run|MPos:0.000,0.000,-0.010|FS:78,0>\r\n'TimeStamp:1619122874.9912329
b'<Run|MPos:0.000,0.000,-0.010|FS:84,0>\r\n'TimeStamp:1619122875.0239217
b'<Run|MPos:0.000,0.000,-0.030|FS:90,0>\r\n'TimeStamp:1619122875.0568097
b'<Run|MPos:0.000,0.000,-0.060|FS:96,0>\r\n'TimeStamp:1619122875.1010263
b'<Run|MPos:0.000,0.000,-0.100|FS:114,0>\r\n'TimeStamp:1619122875.1262379
b'<Run|MPos:0.000,0.000,-0.170|FS:138,0>\r\n'TimeStamp:1619122875.1560924
b'<Run|MPos:0.000,0.000,-0.220|FS:156,0>\r\n'TimeStamp:1619122875.187226
b'<Run|MPos:0.000,0.000,-0.290|FS:174,0>\r\n'TimeStamp:1619122875.2264683
b'<Run|MPos:0.000,0.000,-0.370|FS:192,0>\r\n'TimeStamp:1619122875.2472756
b'<Run|MPos:0.000,0.000,-0.480|FS:216,0>\r\n'TimeStamp:1619122875.2694864
b'<Run|MPos:0.000,0.000,-0.550|FS:228,0>\r\n'TimeStamp:1619122875.307617
b'<Run|MPos:0.000,0.000,-0.630|FS:240,0>\r\n'TimeStamp:1619122875.3408148
b'<Run|MPos:0.000,0.000,-0.770|FS:264,0>\r\n'TimeStamp:1619122875.362544
b'<Run|MPos:0.000,0.000,-0.910|FS:282,0>\r\n'TimeStamp:1619122875.394214
b'<Run|MPos:0.000,0.000,-1.010|FS:300,0>\r\n'TimeStamp:1619122875.4320037
b'<Run|MPos:0.000,0.000,-1.160|FS:318,0>\r\n'TimeStamp:1619122875.4738417
b'<Run|MPos:0.000,0.000,-1.330|FS:336,0>\r\n'TimeStamp:1619122875.5122056
b'<Run|MPos:0.000,0.000,-1.560|FS:366,0>\r\n'TimeStamp:1619122875.5555217
b'<Run|MPos:0.000,0.000,-1.790|FS:390,0|Ov:100,100,100>\r\n'TimeStamp:1619122875.5951319
b'<Run|MPos:0.000,0.000,-2.060|FS:414,0>\r\n'TimeStamp:1619122875.6239724
b'<Run|MPos:0.000,0.000,-2.310|FS:438,0>\r\n'TimeStamp:1619122875.6578176
b'<Run|MPos:0.000,0.000,-2.510|FS:450,0>\r\n'TimeStamp:1619122875.6856687
b'<Run|MPos:0.000,0.000,-2.760|FS:474,0>\r\n'TimeStamp:1619122875.7195659
b'<Run|MPos:0.000,0.000,-2.960|FS:492,0>\r\n'TimeStamp:1619122875.754946
b'<Run|MPos:0.000,0.000,-3.230|FS:510,0>\r\n'TimeStamp:1619122875.7890964
b'<Run|MPos:0.000,0.000,-3.520|FS:534,0>\r\n'TimeStamp:1619122875.8244789
b'<Run|MPos:0.000,0.000,-3.820|FS:552,0>\r\n'TimeStamp:1619122875.8509164
b'<Run|MPos:0.000,0.000,-4.130|FS:570,0|WCO:0.000,0.000,0.000>\r\n'TimeStamp:1619122875.8864315
b'<Run|MPos:0.000,0.000,-4.380|FS:588,0>\r\n'TimeStamp:1619122875.9202962
b'<Run|MPos:0.000,0.000,-4.730|FS:612,0>\r\n'TimeStamp:1619122875.9496095
b'<Run|MPos:0.000,0.000,-5.050|FS:630,0>\r\n'TimeStamp:1619122875.9811103
b'<Run|MPos:0.000,0.000,-5.350|FS:648,0>\r\n'TimeStamp:1619122876.0113368
b'<Run|MPos:0.000,0.000,-5.680|FS:666,0>\r\n'TimeStamp:1619122876.041136
b'<Run|MPos:0.000,0.000,-6.010|FS:684,0>\r\n'TimeStamp:1619122876.0624743
b'<Run|MPos:0.000,0.000,-6.340|FS:702,0>\r\n'TimeStamp:1619122876.095547
b'<Run|MPos:0.000,0.000,-6.590|FS:714,0>\r\n'TimeStamp:1619122876.124923
b'<Run|MPos:0.000,0.000,-6.970|FS:738,0>\r\n'TimeStamp:1619122876.1549842
b'<Run|MPos:0.000,0.000,-7.320|FS:750,0>\r\n'TimeStamp:1619122876.1863492
b'<Run|MPos:0.000,0.000,-7.690|FS:774,0|Ov:100,100,100>\r\n'TimeStamp:1619122876.2074769
b'<Run|MPos:0.000,0.000,-8.070|FS:792,0>\r\n'TimeStamp:1619122876.2417612
b'<Run|MPos:0.000,0.000,-8.360|FS:804,0>\r\n'TimeStamp:1619122876.2765248
b'<Run|MPos:0.000,0.000,-8.800|FS:822,0>\r\n'TimeStamp:1619122876.306225
b'<Run|MPos:0.000,0.000,-9.270|FS:846,0>\r\n'TimeStamp:1619122876.32722
b'<Run|MPos:0.000,0.000,-9.670|FS:864,0>\r\n'TimeStamp:1619122876.3597403
b'<Run|MPos:0.000,0.000,-9.960|FS:876,0>\r\n'TimeStamp:1619122876.3905761
b'<Run|MPos:0.000,0.000,-10.440|FS:894,0>\r\n'TimeStamp:1619122876.426198
b'<Run|MPos:0.000,0.000,-10.900|FS:912,0>\r\n'TimeStamp:1619122876.4470863
b'<Run|MPos:0.000,0.000,-11.410|FS:936,0>\r\n'TimeStamp:1619122876.477701
b'<Run|MPos:0.000,0.000,-11.730|FS:948,0>\r\n'TimeStamp:1619122876.4995763
b'<Run|MPos:0.000,0.000,-12.220|FS:966,0>\r\n'TimeStamp:1619122876.5278792
b'<Run|MPos:0.000,0.000,-12.560|FS:978,0>\r\n'TimeStamp:1619122876.557678
b'<Run|MPos:0.000,0.000,-13.030|FS:996,0>\r\n'TimeStamp:1619122876.5784435
b'<Run|MPos:0.000,0.000,-13.480|FS:1014,0>\r\n'TimeStamp:1619122876.613637
b'<Run|MPos:0.000,0.000,-13.830|FS:1026,0>\r\n'TimeStamp:1619122876.6419585
b'<Run|MPos:0.000,0.000,-14.420|FS:1044,0>\r\n'TimeStamp:1619122876.664672
b'<Run|MPos:0.000,0.000,-14.910|FS:1062,0>\r\n'TimeStamp:1619122876.7026823
b'<Run|MPos:0.000,0.000,-15.420|FS:1080,0>\r\n'TimeStamp:1619122876.730475
b'<Run|MPos:0.000,0.000,-15.970|FS:1098,0|WCO:0.000,0.000,0.000>\r\n'TimeStamp:1619122876.7852046
b'<Run|MPos:0.000,0.000,-16.510|FS:1116,0|Ov:100,100,100>\r\n'TimeStamp:1619122876.8272448
b'<Run|MPos:0.000,0.000,-17.520|FS:1152,0>\r\n'TimeStamp:1619122876.8601165
b'<Run|MPos:0.000,0.000,-18.280|FS:1176,0>\r\n'TimeStamp:1619122876.8946543
b'<Run|MPos:0.000,0.000,-18.910|FS:1194,0>\r\n'TimeStamp:1619122876.92982
b'<Run|MPos:0.000,0.000,-19.590|FS:1212,0>\r\n'TimeStamp:1619122876.9717884
b'<Run|MPos:0.000,0.000,-20.300|FS:1236,0>\r\n'TimeStamp:1619122876.9981258
b'<Run|MPos:0.000,0.000,-21.140|FS:1260,0>\r\n'TimeStamp:1619122877.0349524
b'<Run|MPos:0.000,0.000,-21.740|FS:1278,0>\r\n'TimeStamp:1619122877.0639043
b'<Run|MPos:0.000,0.000,-22.470|FS:1296,0>\r\n'TimeStamp:1619122877.0903919
b'<Run|MPos:0.000,0.000,-23.080|FS:1314,0>\r\n'TimeStamp:1619122877.1222713
b'<Run|MPos:0.000,0.000,-23.690|FS:1332,0>\r\n'TimeStamp:1619122877.1529932
b'<Run|MPos:0.000,0.000,-24.360|FS:1350,0>\r\n'TimeStamp:1619122877.1808312
b'<Run|MPos:0.000,0.000,-25.050|FS:1368,0>\r\n'TimeStamp:1619122877.2133641
b'<Run|MPos:0.000,0.000,-25.670|FS:1386,0>\r\n'TimeStamp:1619122877.251587
b'<Run|MPos:0.000,0.000,-26.460|FS:1410,0>\r\n'TimeStamp:1619122877.2779655
b'<Run|MPos:0.000,0.000,-27.300|FS:1428,0>\r\n'TimeStamp:1619122877.3020089
b'<Run|MPos:0.000,0.000,-27.910|FS:1446,0>\r\n'TimeStamp:1619122877.3383284
b'<Run|MPos:0.000,0.000,-28.480|FS:1458,0>\r\n'TimeStamp:1619122877.3675728
b'<Run|MPos:0.000,0.000,-29.370|FS:1482,0>\r\n'TimeStamp:1619122877.3946273
b'<Run|MPos:0.000,0.000,-30.070|FS:1500,0>\r\n'TimeStamp:1619122877.4342725
b'<Run|MPos:0.000,0.000,-30.800|FS:1518,0|Ov:100,100,100>\r\n'TimeStamp:1619122877.4735863
b'<Run|MPos:0.000,0.000,-31.740|FS:1536,0>\r\n'TimeStamp:1619122877.504889
b'<Run|MPos:0.000,0.000,-32.740|FS:1560,0>\r\n'TimeStamp:1619122877.5364802
b'<Run|MPos:0.000,0.000,-33.610|FS:1584,0>\r\n'TimeStamp:1619122877.564289
b'<Run|MPos:0.000,0.000,-34.350|FS:1602,0>\r\n'TimeStamp:1619122877.598134
b'<Run|MPos:0.000,0.000,-35.090|FS:1614,0>\r\n'TimeStamp:1619122877.6296015
b'<Run|MPos:0.000,0.000,-36.040|FS:1638,0>\r\n'TimeStamp:1619122877.6586268
b'<Run|MPos:0.000,0.000,-36.840|FS:1656,0>\r\n'TimeStamp:1619122877.6968002
b'<Run|MPos:0.000,0.000,-37.700|FS:1674,0>\r\n'TimeStamp:1619122877.7240174
b'<Run|MPos:0.000,0.000,-38.690|FS:1698,0|WCO:0.000,0.000,0.000>\r\n'TimeStamp:1619122877.7634573
b'<Run|MPos:0.000,0.000,-39.490|FS:1716,0>\r\n'TimeStamp:1619122877.7996092
b'<Run|MPos:0.000,0.000,-40.600|FS:1734,0>\r\n'TimeStamp:1619122877.8331397
b'<Run|MPos:0.000,0.000,-41.600|FS:1758,0>\r\n'TimeStamp:1619122877.8772345
b'<Run|MPos:0.000,0.000,-42.620|FS:1776,0>\r\n'TimeStamp:1619122877.9027884
b'<Run|MPos:0.000,0.000,-43.870|FS:1806,0>\r\n'TimeStamp:1619122877.933131
b'<Run|MPos:0.000,0.000,-44.630|FS:1818,0>\r\n'TimeStamp:1619122877.9736946
b'<Run|MPos:0.000,0.000,-45.570|FS:1836,0>\r\n'TimeStamp:1619122878.0058208
b'<Run|MPos:0.000,0.000,-46.780|FS:1860,0>\r\n'TimeStamp:1619122878.0306978
b'<Run|MPos:0.000,0.000,-47.770|FS:1884,0>\r\n'TimeStamp:1619122878.059336
b'<Run|MPos:0.000,0.000,-48.520|FS:1896,0>\r\n'TimeStamp:1619122878.0922027
b'<Run|MPos:0.000,0.000,-49.430|FS:1914,0|Ov:100,100,100>\r\n'TimeStamp:1619122878.1315212
b'<Run|MPos:0.000,0.000,-50.500|FS:1932,0>\r\n'TimeStamp:1619122878.1668966
b'<Run|MPos:0.000,0.000,-51.820|FS:1956,0>\r\n'TimeStamp:1619122878.1993873
b'<Run|MPos:0.000,0.000,-52.890|FS:1980,0>\r\n'TimeStamp:1619122878.232036
b'<Run|MPos:0.000,0.000,-54.010|FS:1998,0>\r\n'TimeStamp:1619122878.2699735
b'<Run|MPos:0.000,0.000,-55.000|FS:2000,0>\r\n'TimeStamp:1619122878.3009253
b'<Run|MPos:0.000,0.000,-56.320|FS:2000,0>\r\n'TimeStamp:1619122878.3336942
b'<Run|MPos:0.000,0.000,-57.300|FS:2000,0>\r\n'TimeStamp:1619122878.360256
b'<Run|MPos:0.000,0.000,-58.410|FS:2000,0>\r\n'TimeStamp:1619122878.3915868
b'<Run|MPos:0.000,0.000,-59.290|FS:2000,0>\r\n'TimeStamp:1619122878.425579
b'<Run|MPos:0.000,0.000,-60.370|FS:2000,0>\r\n'TimeStamp:1619122878.4615304
b'<Run|MPos:0.000,0.000,-61.460|FS:2000,0>\r\n'TimeStamp:1619122878.4924748
b'<Run|MPos:0.000,0.000,-62.760|FS:2000,0>\r\n'TimeStamp:1619122878.526499
b'<Run|MPos:0.000,0.000,-63.700|FS:2000,0>\r\n'TimeStamp:1619122878.5564504
b'<Run|MPos:0.000,0.000,-64.820|FS:2000,0>\r\n'TimeStamp:1619122878.5960765
b'<Run|MPos:0.000,0.000,-65.900|FS:2000,0>\r\n'TimeStamp:1619122878.630489
b'<Run|MPos:0.000,0.000,-67.140|FS:2000,0>\r\n'TimeStamp:1619122878.663225
b'<Run|MPos:0.000,0.000,-68.330|FS:2000,0>\r\n'TimeStamp:1619122878.6909235
b'<Run|MPos:0.000,0.000,-69.380|FS:2000,0>\r\n'TimeStamp:1619122878.7220106
b'<Run|MPos:0.000,0.000,-70.370|FS:2000,0|WCO:0.000,0.000,0.000>\r\n'TimeStamp:1619122878.7601001
b'<Run|MPos:0.000,0.000,-71.360|FS:2000,0|Ov:100,100,100>\r\n'TimeStamp:1619122878.7959402
b'<Run|MPos:0.000,0.000,-72.640|FS:2000,0>\r\n'TimeStamp:1619122878.8225873
b'<Run|MPos:0.000,0.000,-73.800|FS:2000,0>\r\n'TimeStamp:1619122878.8596585
b'<Run|MPos:0.000,0.000,-74.690|FS:2000,0>\r\n'TimeStamp:1619122878.8890154
b'<Run|MPos:0.000,0.000,-75.930|FS:2000,0>\r\n'TimeStamp:1619122878.9289885
b'<Run|MPos:0.000,0.000,-76.910|FS:2000,0>\r\n'TimeStamp:1619122878.958444
b'<Run|MPos:0.000,0.000,-78.230|FS:2000,0>\r\n'TimeStamp:1619122878.9948618
b'<Run|MPos:0.000,0.000,-79.210|FS:2000,0>\r\n'TimeStamp:1619122879.0274038
b'<Run|MPos:0.000,0.000,-80.570|FS:2000,0>\r\n'TimeStamp:1619122879.054768
b'<Run|MPos:0.000,0.000,-81.510|FS:2000,0>\r\n'TimeStamp:1619122879.083779
b'<Run|MPos:0.000,0.000,-82.430|FS:2000,0>\r\n'TimeStamp:1619122879.111611
b'<Run|MPos:0.000,0.000,-83.430|FS:2000,0>\r\n'TimeStamp:1619122879.1526983
b'<Run|MPos:0.000,0.000,-84.330|FS:2000,0>\r\n'TimeStamp:1619122879.1870518
b'<Run|MPos:0.000,0.000,-85.710|FS:2000,0>\r\n'TimeStamp:1619122879.2198005
b'<Run|MPos:0.000,0.000,-86.850|FS:2000,0>\r\n'TimeStamp:1619122879.2494776
b'<Run|MPos:0.000,0.000,-87.930|FS:2000,0>\r\n'TimeStamp:1619122879.2855082
b'<Run|MPos:0.000,0.000,-88.930|FS:2000,0>\r\n'TimeStamp:1619122879.3204877
b'<Run|MPos:0.000,0.000,-90.120|FS:2000,0>\r\n'TimeStamp:1619122879.3482673
b'<Run|MPos:0.000,0.000,-91.300|FS:2000,0>\r\n'TimeStamp:1619122879.3859894
b'<Run|MPos:0.000,0.000,-92.210|FS:2000,0>\r\n'TimeStamp:1619122879.415234
