[0. 0. 0.]1619130815.8018365
[0. 0. 0.]1619130815.8036058
[0. 0. 0.]1619130815.8048658
[0. 0. 0.]1619130815.8166268
[0. 0. 0.]1619130815.8171358
[0. 0. 0.]1619130815.81757
[0. 0. 0.]1619130815.8414838
[0. 0. 0.]1619130815.8419814
[0. 0. 0.]1619130815.8423955
[0. 0. 0.]1619130815.856399
[0. 0. 0.]1619130815.8568923
[0. 0. 0.]1619130815.857283
[0. 0. 0.]1619130815.8833804
[0. 0. 0.]1619130815.8838034
[0. 0. 0.]1619130815.884182
[0. 0. 0.]1619130815.8973124
[0. 0. 0.]1619130815.8977523
[0. 0. 0.]1619130815.8981254
[0. 0. 0.]1619130815.9214668
[0. 0. 0.]1619130815.9219432
[0. 0. 0.]1619130815.922452
[0. 0. 0.]1619130815.936373
[0. 0. 0.]1619130815.9369152
[0. 0. 0.]1619130815.9374342
[0. 0. 0.]1619130815.962329
[0. 0. 0.]1619130815.9628239
[0. 0. 0.]1619130815.9632215
[0. 0. 0.]1619130815.9766574
[0. 0. 0.]1619130815.9772112
[0. 0. 0.]1619130815.9778311
[0. 0. 0.]1619130815.9864786
[0. 0. 0.]1619130815.9869986
[0. 0. 0.]1619130815.9874108
[0. 0. 0.]1619130816.0013888
[0. 0. 0.]1619130816.0018053
[0. 0. 0.]1619130816.002133
[0. 0. 0.]1619130816.0167303
[0. 0. 0.]1619130816.0171692
[0. 0. 0.]1619130816.0175226
[0. 0. 0.]1619130816.0275877
[0. 0. 0.]1619130816.0281641
[0. 0. 0.]1619130816.0285408
[0. 0. 0.]1619130816.0414748
[0. 0. 0.]1619130816.042063
[0. 0. 0.]1619130816.0424986
[0. 0. 0.]1619130816.0562472
[0. 0. 0.]1619130816.0568202
[0. 0. 0.]1619130816.0572624
[0. 0. 0.]1619130816.0814505
[0. 0. 0.]1619130816.0818086
[0. 0. 0.]1619130816.0821373
[0. 0. 0.]1619130816.096248
[0. 0. 0.]1619130816.0966647
[0. 0. 0.]1619130816.0969877
[0. 0. 0.]1619130816.121821
[0. 0. 0.]1619130816.1364756
[0. 0. 0.]1619130816.162732
[0. 0. 0.]1619130816.176326
[0. 0. 0.]1619130816.2027617
[0. 0. 0.]1619130816.2163413
[265.67157692  26.1601427  571.81104945]1619130816.2449274
[0. 0. 0.]1619130816.2453487
[265.67157692  26.1601427  571.81104945]1619130816.2566965
[0. 0. 0.]1619130816.257262
[265.67132801  26.16022153 571.81077665]1619130816.285439
[0. 0. 0.]1619130816.285875
[265.67124566  26.16022757 571.81068683]1619130816.2992392
[0. 0. 0.]1619130816.299785
[265.67058374  26.16037708 571.80996272]1619130816.3265414
[278.01184197  24.36717302 593.90617937]1619130816.3271542
[265.67058374  26.16037708 571.80996272]1619130816.3365517
[278.01184197  24.36717302 593.90617937]1619130816.3371062
[265.67091225  26.16038329 571.81032028]1619130816.3686066
[278.01183683  24.36721483 593.90617124]1619130816.3690898
[265.67074733  26.16039456 571.81014044]1619130816.381475
[278.01183683  24.36721483 593.90617124]1619130816.3819242
[265.67074733  26.16039456 571.81014044]1619130816.404617
[278.01193304  24.36714561 593.90628174]1619130816.405195
[265.67074733  26.16039456 571.81014044]1619130816.4165041
[278.01193304  24.36714561 593.90628174]1619130816.4170356
[265.66900897  26.16081485 571.80823808]1619130816.4469922
[278.01212545  24.36700717 593.90650273]1619130816.4475002
[265.66900897  26.16081485 571.80823808]1619130816.4594982
[278.01212639  24.36696347 593.90650479]1619130816.4601388
[265.67016104  26.16076069 571.80949377]1619130816.4876914
[278.01201733  24.36713722 593.90637397]1619130816.4883664
[265.67016104  26.16076069 571.80949377]1619130816.4964898
[278.01201733  24.36713722 593.90637397]1619130816.4970257
[265.67271563  26.16052292 571.81228078]1619130816.5265033
[278.01201733  24.36713722 593.90637397]1619130816.5271158
[265.67279697  26.16055818 571.81236856]1619130816.5418322
[278.01212106  24.36713526 593.90659631]1619130816.5423937
[265.67725008  26.16003984 571.81722915]1619130816.568942
[278.01317535  24.36711994 593.9077638 ]1619130816.5696278
[265.67756536  26.15996552 571.81747137]1619130816.5817153
[278.01325812  24.36703365 593.90785508]1619130816.5822346
[265.66961652  26.161941   571.8087714 ]1619130816.6072998
[278.01492595  24.36700323 593.9097016 ]1619130816.6078405
[265.669146    26.16190935 571.8078488 ]1619130816.6218097
[278.01530505  24.36693976 593.91033585]1619130816.6225753
[265.669146    26.16190935 571.8078488 ]1619130816.6451285
[278.01776217  24.36689167 593.91305599]1619130816.645626
[265.66933868  26.16193973 571.80826336]1619130816.6625109
[278.01851383  24.36667356 593.91431647]1619130816.6631014
[265.66933868  26.16193973 571.80826336]1619130816.6680863
[278.01851383  24.36667356 593.91431647]1619130816.6688511
[265.65654568  26.16330421 571.79419963]1619130816.6868505
[278.02002533  24.36584899 593.91614152]1619130816.687468
[265.65654568  26.16330421 571.79419963]1619130816.6989791
[278.02107848  24.36561188 593.91795314]1619130816.6995132
[265.65654568  26.16330421 571.79419963]1619130816.7249954
[278.02071232  24.36648839 593.91760042]1619130816.7255836
[265.65602051  26.16362852 571.79403138]1619130816.7437048
[278.02267469  24.36603515 593.92138089]1619130816.7444172
[265.65602051  26.16362852 571.79403138]1619130816.7474134
[278.02267469  24.36603515 593.92138089]1619130816.7479558
[265.63798058  26.16776792 571.77429358]1619130816.7694027
[261.67784641  15.17417319 566.45764428]1619130816.7700207
[278.02209914  24.36726087 593.92088116]1619130816.770525
[265.63798058  26.16776792 571.77429358]1619130816.776515
[261.67784641  15.17417319 566.45764428]1619130816.7770977
[278.02209914  24.36726087 593.92088116]1619130816.7775464
[265.63798058  26.16776792 571.77429358]1619130816.7872841
[261.67784641  15.17417319 566.45764428]1619130816.7878044
[278.02209914  24.36726087 593.92088116]1619130816.788331
[265.63415237  26.16400972 571.77021081]1619130816.8092554
[261.67797932  15.17427716 566.4577761 ]1619130816.8099282
[278.02910113  24.36737827 593.92862224]1619130816.8104866
[265.63415237  26.16400972 571.77021081]1619130816.824745
[261.67796919  15.17432234 566.45776047]1619130816.8254263
[278.03223603  24.36674351 593.93466247]1619130816.8258119
[265.64941965  26.16183031 571.78688461]1619130816.848319
[261.67796919  15.17432234 566.45776047]1619130816.8488574
[278.04140647  24.36662708 593.94523656]1619130816.8491652
[265.64902175  26.16217281 571.78716276]1619130816.8643546
[261.67796919  15.17432234 566.45776047]1619130816.866746
[278.04620062  24.36562563 593.95440074]1619130816.8673332
[265.64902175  26.16217281 571.78716276]1619130816.8865235
[261.68053109  15.1761687  566.46032084]1619130816.8871043
[278.0456022   24.36818484 593.95432621]1619130816.887604
[265.650368    26.1626478  571.79005626]1619130816.9015038
[261.68053109  15.1761687  566.46032084]1619130816.9020817
[278.05183441  24.36680311 593.96679232]1619130816.902575
[265.67496971  26.15936975 571.8170214 ]1619130816.9268556
[261.68053109  15.1761687  566.46032084]1619130816.9274065
[278.06635119  24.36668185 593.98402519]1619130816.9278421
[265.66804977  26.1550744  571.80208247]1619130816.946586
[261.6808042   15.17634138 566.46059575]1619130816.9471595
[278.07333016  24.36550312 593.99753401]1619130816.9475641
[265.62150817  26.16531557 571.75086232]1619130816.9692547
[261.68462541  15.17918539 566.46440324]1619130816.9698322
[278.07333016  24.36550312 593.99753401]1619130816.9703276
[265.62133827  26.16617756 571.75250676]1619130816.9836605
[261.68507808  15.1794683  566.46484762]1619130816.9842398
[278.08971026  24.36212228 594.03284421]1619130816.9847333
[265.62144347  26.1536816  571.75270094]1619130817.0068872
[261.68587464  15.1800658  566.4656376 ]1619130817.0074296
[278.08971026  24.36212228 594.03284421]1619130817.0078645
[265.62098936  26.15525594 571.75371269]1619130817.0215187
[261.68587464  15.1800658  566.4656376 ]1619130817.0222316
[278.05372702  24.38040404 593.95456215]1619130817.022657
[265.62098936  26.15525594 571.75371269]1619130817.0465481
[261.6938699   15.18593436 566.47361346]1619130817.0472174
[278.06019252  24.37718245 593.96204244]1619130817.0477257
[265.62512378  26.15667953 571.76259975]1619130817.0618327
[261.6938699   15.18593436 566.47361346]1619130817.0624516
[278.07099536  24.37599682 593.98344971]1619130817.0629597
[265.67291512  26.14986666 571.814894  ]1619130817.0894375
[261.6938699   15.18593436 566.47361346]1619130817.089954
[278.06884273  24.38123621 593.98132635]1619130817.0903604
[265.67898334  26.15172392 571.82793185]1619130817.1014369
[261.6938699   15.18593436 566.47361346]1619130817.101998
[278.08889662  24.37717804 594.02294147]1619130817.1025112
[265.74060794  26.14332104 571.89573176]1619130817.1291225
[261.70516167  15.19419146 566.48487999]1619130817.1297073
[278.08654479  24.38327581 594.02139163]1619130817.1302197
[265.74060794  26.14332104 571.89573176]1619130817.1363602
[261.70516167  15.19419146 566.48487999]1619130817.1368349
[278.08654479  24.38327581 594.02139163]1619130817.137259
[265.65543098  26.16950402 571.80239912]1619130817.170242
[261.7090574   15.19704782 566.4887656 ]1619130817.1707137
[278.08306978  24.39078242 594.01710468]1619130817.1712365
[265.6629667   26.17290868 571.81946684]1619130817.1812527
[261.7090574   15.19704782 566.4887656 ]1619130817.1817298
[278.10871047  24.38559945 594.07110139]1619130817.1821144
[265.74979704  26.16235581 571.9151796 ]1619130817.2068982
[261.7090574   15.19704782 566.4887656 ]1619130817.2073252
[278.14096418  24.3860672  594.10934404]1619130817.2076297
[265.76328661  26.16649117 571.94190057]1619130817.221357
[261.7090574   15.19704782 566.4887656 ]1619130817.2219734
[278.17441741  24.37900242 594.17929213]1619130817.2224402
[265.86876339  26.15396451 572.05846735]1619130817.246571
[261.7090574   15.19704782 566.4887656 ]1619130817.2471197
[278.21292919  24.37917343 594.22586072]1619130817.247537
[265.88902166  26.15897765 572.09624011]1619130817.2641504
[261.7090574   15.19704782 566.4887656 ]1619130817.2665162
[278.25558738  24.36999847 594.31448737]1619130817.2670987
[266.0144059   26.14450227 572.23513136]1619130817.2869859
[261.7090574   15.19704782 566.4887656 ]1619130817.2874763
[278.30054693  24.36978199 594.36970022]1619130817.287902
[266.0144059   26.14450227 572.23513136]1619130817.2979865
[261.7090574   15.19704782 566.4887656 ]1619130817.2984223
[278.30054693  24.36978199 594.36970022]1619130817.298778
[266.16677353  26.12619861 572.40141187]1619130817.3265564
[261.7090574   15.19704782 566.4887656 ]1619130817.3270507
[278.29756205  24.38220622 594.36565041]1619130817.3274632
[266.19934459  26.13177802 572.4568974 ]1619130817.344694
[261.71039489  15.19811122 566.48987195]1619130817.3452127
[278.35023606  24.37099269 594.47501627]1619130817.34572
[266.19934459  26.13177802 572.4568974 ]1619130817.3666463
[261.72774885  15.21066808 566.50719426]1619130817.3671947
