b'<Run|MPos:0.000,0.000,-97.550|FS:2000,0>\r\n'TimeStamp:1619130830.3350887
b'<Run|MPos:0.000,0.000,-98.560|FS:2000,0>\r\n'TimeStamp:1619130830.3616953
b'<Run|MPos:0.000,0.000,-99.450|FS:2000,0>\r\n'TimeStamp:1619130830.393226
b'<Run|MPos:0.000,0.000,-100.500|FS:2000,0|WCO:0.000,0.000,0.000>\r\n'TimeStamp:1619130830.4220848
b'<Run|MPos:0.000,0.000,-101.450|FS:2000,0>\r\n'TimeStamp:1619130830.45028
b'<Run|MPos:0.000,0.000,-102.400|FS:2000,0>\r\n'TimeStamp:1619130830.4771395
b'<Run|MPos:0.000,0.000,-103.290|FS:2000,0>\r\n'TimeStamp:1619130830.5053003
b'<Run|MPos:0.000,0.000,-104.230|FS:2000,0>\r\n'TimeStamp:1619130830.5393095
b'<Run|MPos:0.000,0.000,-105.360|FS:2000,0>\r\n'TimeStamp:1619130830.5658672
b'<Run|MPos:0.000,0.000,-106.270|FS:2000,0>\r\n'TimeStamp:1619130830.593198
b'<Run|MPos:0.000,0.000,-107.190|FS:2000,0>\r\n'TimeStamp:1619130830.6206386
b'<Run|MPos:0.000,0.000,-108.070|FS:2000,0>\r\n'TimeStamp:1619130830.6474016
b'<Run|MPos:0.000,0.000,-108.960|FS:2000,0>\r\n'TimeStamp:1619130830.6738443
